Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Load","Solar Output, % of Installed",Solar 1-hr MW change,Solar 1-hr % change,Daytime Hour,Ramping Daytime Hour,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 13:00:00,Jul-13,71619,9191,12087,12.83,76.04,-129,-1.38,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 14:00:00,Jul-13,74848,9055,12087,12.10,74.92,-135,-1.47,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 15:00:00,Jul-13,77160,8223,12087,10.66,68.04,-832,-9.19,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 16:00:00,Jul-13,78005,6951,12087,8.91,57.51,-1272,-15.47,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 17:00:00,Jul-13,78292,6277,12087,8.02,51.93,-674,-9.70,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 18:00:00,Jul-13,77711,4956,12087,6.38,41.00,-1322,-21.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 19:00:00,Jul-13,76282,3744,12087,4.91,30.97,-1212,-24.45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 20:00:00,Jul-13,74462,1959,12087,2.63,16.21,-1785,-47.68,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 21:00:00,Jul-13,71987,241,12087,0.34,2.00,-1718,-87.68,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 22:00:00,Jul-13,69792,0,12087,0.00,0.00,-241,-99.94,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/13/2022 23:00:00,Jul-13,65956,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 00:00:00,Jul-13,61692,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 01:00:00,Jul-14,57859,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 02:00:00,Jul-14,54739,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 03:00:00,Jul-14,52281,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 04:00:00,Jul-14,50783,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 05:00:00,Jul-14,49824,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 06:00:00,Jul-14,49943,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 07:00:00,Jul-14,50551,12,12087,0.02,0.10,11,8573.39,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 08:00:00,Jul-14,51309,1197,12087,2.33,9.90,1185,10296.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 09:00:00,Jul-14,53724,5848,12087,10.88,48.38,4651,388.62,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 10:00:00,Jul-14,57366,8431,12087,14.70,69.76,2584,44.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 11:00:00,Jul-14,61361,9093,12087,14.82,75.23,662,7.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 12:00:00,Jul-14,64746,8953,12087,13.83,74.07,-141,-1.55,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 13:00:00,Jul-14,67283,8828,12087,13.12,73.04,-125,-1.40,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 14:00:00,Jul-14,68671,8563,12087,12.47,70.84,-265,-3.01,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 15:00:00,Jul-14,69322,7838,12087,11.31,64.85,-724,-8.46,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 16:00:00,Jul-14,69765,7429,12087,10.65,61.46,-409,-5.22,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 17:00:00,Jul-14,70227,6977,12087,9.94,57.73,-452,-6.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 18:00:00,Jul-14,69324,6941,12087,10.01,57.42,-36,-0.52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 19:00:00,Jul-14,67260,5288,12087,7.86,43.75,-1653,-23.82,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 20:00:00,Jul-14,64400,2266,12087,3.52,18.75,-3021,-57.14,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 21:00:00,Jul-14,61985,393,12087,0.63,3.25,-1874,-82.68,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 22:00:00,Jul-14,60117,0,12087,0.00,0.00,-393,-99.98,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/14/2022 23:00:00,Jul-14,56668,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 00:00:00,Jul-14,52874,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 01:00:00,Jul-15,49454,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 02:00:00,Jul-15,46894,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 03:00:00,Jul-15,45046,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 04:00:00,Jul-15,43814,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 05:00:00,Jul-15,43456,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 06:00:00,Jul-15,44000,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 07:00:00,Jul-15,44889,27,12087,0.06,0.22,27,25170.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 08:00:00,Jul-15,46228,1889,12087,4.09,15.62,1862,6969.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 09:00:00,Jul-15,49285,6897,12087,13.99,57.06,5008,265.19,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 10:00:00,Jul-15,53081,8984,12087,16.93,74.33,2088,30.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 11:00:00,Jul-15,57346,9239,12087,16.11,76.44,255,2.83,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 12:00:00,Jul-15,61641,9208,12087,14.94,76.18,-31,-0.34,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 13:00:00,Jul-15,65249,9293,12087,14.24,76.88,85,0.92,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 14:00:00,Jul-15,67830,9257,12087,13.65,76.58,-36,-0.39,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 15:00:00,Jul-15,69350,9354,12087,13.49,77.39,97,1.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 16:00:00,Jul-15,69661,8913,12087,12.80,73.74,-441,-4.71,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 17:00:00,Jul-15,70006,8452,12087,12.07,69.93,-462,-5.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 18:00:00,Jul-15,69837,8468,12087,12.13,70.06,16,0.19,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 19:00:00,Jul-15,68378,7896,12087,11.55,65.33,-572,-6.75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 20:00:00,Jul-15,66399,4608,12087,6.94,38.12,-3288,-41.65,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 21:00:00,Jul-15,63981,628,12087,0.98,5.20,-3980,-86.37,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 22:00:00,Jul-15,61906,0,12087,0.00,0.00,-628,-99.98,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/15/2022 23:00:00,Jul-15,58513,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 00:00:00,Jul-15,55021,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 01:00:00,Jul-16,51807,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 02:00:00,Jul-16,49172,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 03:00:00,Jul-16,47117,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 04:00:00,Jul-16,45947,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 05:00:00,Jul-16,44780,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 06:00:00,Jul-16,44421,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 07:00:00,Jul-16,44275,27,12087,0.06,0.22,26,25464.63,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 08:00:00,Jul-16,45041,1850,12087,4.11,15.31,1824,6882.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 09:00:00,Jul-16,48267,6977,12087,14.45,57.72,5126,277.02,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 10:00:00,Jul-16,52415,9180,12087,17.51,75.95,2203,31.58,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 11:00:00,Jul-16,56866,9666,12087,17.00,79.97,487,5.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 12:00:00,Jul-16,61289,9685,12087,15.80,80.13,19,0.19,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 13:00:00,Jul-16,64880,9598,12087,14.79,79.41,-87,-0.90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 14:00:00,Jul-16,67963,9672,12087,14.23,80.02,74,0.77,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 15:00:00,Jul-16,70491,9496,12087,13.47,78.57,-176,-1.82,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 16:00:00,Jul-16,72267,9299,12087,12.87,76.93,-197,-2.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 17:00:00,Jul-16,73503,8968,12087,12.20,74.20,-331,-3.56,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 18:00:00,Jul-16,73614,8539,12087,11.60,70.65,-429,-4.78,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 19:00:00,Jul-16,72595,7365,12087,10.15,60.93,-1174,-13.75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 20:00:00,Jul-16,70324,4490,12087,6.39,37.15,-2875,-39.03,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 21:00:00,Jul-16,67525,618,12087,0.92,5.12,-3872,-86.23,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 22:00:00,Jul-16,65299,0,12087,0.00,0.00,-618,-99.99,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2022 23:00:00,Jul-16,61922,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 00:00:00,Jul-16,58215,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 01:00:00,Jul-17,54805,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 02:00:00,Jul-17,51898,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 03:00:00,Jul-17,49633,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 04:00:00,Jul-17,47897,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 05:00:00,Jul-17,46556,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 06:00:00,Jul-17,45732,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 07:00:00,Jul-17,44945,11,12087,0.02,0.09,11,10105.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 08:00:00,Jul-17,45030,1211,12087,2.69,10.02,1200,11279.84,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 09:00:00,Jul-17,47834,5727,12087,11.97,47.38,4516,372.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 10:00:00,Jul-17,51936,8400,12087,16.17,69.49,2673,46.66,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 11:00:00,Jul-17,56512,9308,12087,16.47,77.00,908,10.81,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 12:00:00,Jul-17,61117,9486,12087,15.52,78.48,179,1.92,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 13:00:00,Jul-17,65442,9592,12087,14.66,79.36,105,1.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 14:00:00,Jul-17,69269,9155,12087,13.22,75.74,-437,-4.56,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 15:00:00,Jul-17,72125,8842,12087,12.26,73.15,-313,-3.42,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 16:00:00,Jul-17,73997,8850,12087,11.96,73.22,8,0.09,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 17:00:00,Jul-17,75319,8533,12087,11.33,70.60,-317,-3.58,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 18:00:00,Jul-17,75265,7449,12087,9.90,61.62,-1085,-12.71,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 19:00:00,Jul-17,74016,5368,12087,7.25,44.41,-2081,-27.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 20:00:00,Jul-17,71727,2681,12087,3.74,22.18,-2687,-50.06,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 21:00:00,Jul-17,69469,342,12087,0.49,2.83,-2339,-87.23,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 22:00:00,Jul-17,67598,0,12087,0.00,0.00,-342,-99.99,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/17/2022 23:00:00,Jul-17,63987,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 00:00:00,Jul-17,59956,0,12087,0.00,0.00,0,467.93,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 01:00:00,Jul-18,56233,0,12087,0.00,0.00,0,249.64,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 02:00:00,Jul-18,53243,0,12087,0.00,0.00,0,-35.07,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 03:00:00,Jul-18,51000,0,12087,0.00,0.00,0,-49.80,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 04:00:00,Jul-18,49441,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 05:00:00,Jul-18,48613,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 06:00:00,Jul-18,48956,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 07:00:00,Jul-18,49490,6,12087,0.01,0.05,6,5724.25,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 08:00:00,Jul-18,50297,1222,12087,2.43,10.11,1216,19443.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 09:00:00,Jul-18,53084,5749,12087,10.83,47.57,4527,370.41,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 10:00:00,Jul-18,57038,8230,12087,14.43,68.09,2481,43.14,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 11:00:00,Jul-18,61518,9247,12087,15.03,76.50,1017,12.35,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 12:00:00,Jul-18,66026,9558,12087,14.48,79.07,311,3.37,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 13:00:00,Jul-18,70385,9610,12087,13.65,79.51,52,0.55,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 14:00:00,Jul-18,73986,9639,12087,13.03,79.75,29,0.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 15:00:00,Jul-18,76878,9587,12087,12.47,79.32,-52,-0.54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 16:00:00,Jul-18,78433,9438,12087,12.03,78.08,-150,-1.56,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 17:00:00,Jul-18,79011,9221,12087,11.67,76.29,-217,-2.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 18:00:00,Jul-18,79027,8807,12087,11.14,72.86,-414,-4.49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 19:00:00,Jul-18,77939,7384,12087,9.47,61.09,-1423,-16.16,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 20:00:00,Jul-18,75390,3708,12087,4.92,30.68,-3676,-49.78,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 21:00:00,Jul-18,72753,421,12087,0.58,3.49,-3287,-88.63,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 22:00:00,Jul-18,70632,0,12087,0.00,0.00,-421,-99.98,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2022 23:00:00,Jul-18,66664,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 00:00:00,Jul-18,62205,1,12087,0.00,0.00,0,445.91,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 01:00:00,Jul-19,58516,1,12087,0.00,0.01,0,19.66,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 02:00:00,Jul-19,55561,1,12087,0.00,0.01,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 03:00:00,Jul-19,53236,1,12087,0.00,0.01,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 04:00:00,Jul-19,51711,1,12087,0.00,0.00,0,-16.40,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 05:00:00,Jul-19,51062,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 06:00:00,Jul-19,51182,1,12087,0.00,0.00,0,21.56,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 07:00:00,Jul-19,51731,15,12087,0.03,0.13,15,2776.01,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 08:00:00,Jul-19,52513,1556,12087,2.96,12.87,1541,10099.75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 09:00:00,Jul-19,55240,6183,12087,11.19,51.15,4627,297.43,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 10:00:00,Jul-19,59282,8420,12087,14.20,69.66,2237,36.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 11:00:00,Jul-19,63596,9337,12087,14.68,77.25,917,10.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 12:00:00,Jul-19,67939,9266,12087,13.64,76.66,-71,-0.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 13:00:00,Jul-19,72221,9370,12087,12.97,77.52,104,1.12,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 14:00:00,Jul-19,76039,9151,12087,12.03,75.71,-219,-2.33,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 15:00:00,Jul-19,78714,9210,12087,11.70,76.20,59,0.65,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 16:00:00,Jul-19,79260,9324,12087,11.76,77.14,114,1.23,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 17:00:00,Jul-19,79624,9169,12087,11.52,75.86,-155,-1.66,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 18:00:00,Jul-19,79405,8679,12087,10.93,71.81,-490,-5.34,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 19:00:00,Jul-19,78561,6767,12087,8.61,55.99,-1912,-22.03,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 20:00:00,Jul-19,76591,3089,12087,4.03,25.56,-3679,-54.36,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 21:00:00,Jul-19,73936,397,12087,0.54,3.29,-2692,-87.14,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 22:00:00,Jul-19,71493,0,12087,0.00,0.00,-397,-99.97,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/19/2022 23:00:00,Jul-19,67636,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 00:00:00,Jul-19,63378,0,12087,0.00,0.00,0,176.31,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 01:00:00,Jul-20,59726,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 02:00:00,Jul-20,56823,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 03:00:00,Jul-20,54647,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 04:00:00,Jul-20,53017,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 05:00:00,Jul-20,51971,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 06:00:00,Jul-20,51886,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 07:00:00,Jul-20,52327,13,12087,0.02,0.11,13,12552.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 08:00:00,Jul-20,53108,1133,12087,2.13,9.38,1121,8745.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 09:00:00,Jul-20,55610,4176,12087,7.51,34.55,3043,268.44,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 10:00:00,Jul-20,59260,5511,12087,9.30,45.60,1335,31.96,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 11:00:00,Jul-20,63771,6871,12087,10.77,56.84,1360,24.67,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 12:00:00,Jul-20,68498,7946,12087,11.60,65.74,1075,15.65,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 13:00:00,Jul-20,72623,8584,12087,11.82,71.02,638,8.03,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 14:00:00,Jul-20,76130,8241,12087,10.83,68.18,-343,-3.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 15:00:00,Jul-20,78426,8379,12087,10.68,69.32,138,1.67,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 16:00:00,Jul-20,79398,8270,12087,10.42,68.42,-109,-1.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 17:00:00,Jul-20,79830,8080,12087,10.12,66.85,-190,-2.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 18:00:00,Jul-20,79677,7263,12087,9.12,60.09,-817,-10.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 19:00:00,Jul-20,78507,6656,12087,8.48,55.07,-607,-8.35,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 20:00:00,Jul-20,75937,3572,12087,4.70,29.56,-3084,-46.33,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 21:00:00,Jul-20,73362,409,12087,0.56,3.38,-3164,-88.56,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 22:00:00,Jul-20,70856,0,12087,0.00,0.00,-409,-99.98,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
07/20/2022 23:00:00,Jul-20,67193,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
07/21/2022 00:00:00,Jul-20,63139,0,12087,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
